revision id, username, article size after edit (bytes),change in article size from edit (bytes), time of edit (seconds from first edit),time since last edit (seconds), URL to view diff, comments associated with edit,,,,,,,,,,,
529325807,12.177.38.219,143034,771,322984492,225919,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529325807&oldid=528913841,,,,,,,,,,,,
529325873,ClueBot NG,142263,-771,322984510,18,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529325873&oldid=529325807,Reverting possible vandalism by [[Special:Contributions/12.177.38.219|12.177.38.219]] to version by Jschnur. False positive? [[User:ClueBot NG/FalsePositives|Report it]]. Thanks, [[User:ClueBot NG|ClueBot NG]]. (1414255) (Bot),,,,,,,,,,
529416281,64.134.236.52,142555,292,323030084,45574,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529416281&oldid=529325873,,,,,,,,,,,,
529422473,Tolly4bolly,142263,-292,323034626,4542,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529422473&oldid=529416281,Reverted edit(s) by [[Special:Contributions/64.134.236.52|64.134.236.52]] identified as test/vandalism using [[WP:STiki|STiki]],,,,,,,,,,,
529480511,64.134.236.52,142555,292,323068852,34226,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529480511&oldid=529422473,,,,,,,,,,,,
529497754,Logical Cowboy,142263,-292,323077328,8476,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529497754&oldid=529480511,Reverted edit(s) by [[Special:Contributions/64.134.236.52|64.134.236.52]] identified as test/vandalism using [[WP:STiki|STiki]],,,,,,,,,,,
529568891,64.134.236.52,142555,292,323115630,38302,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529568891&oldid=529497754,,,,,,,,,,,,
529570148,Jim1138,142263,-292,323116137,507,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529570148&oldid=529568891,Reverted edits by [[Special:Contributions/64.134.236.52|64.134.236.52]] ([[User talk:64.134.236.52|talk]]) addition of [[WP:References|unsourced]] content ([[WP:HG|HG]]),,,,,,,,,,,
529570691,64.134.236.52,142556,293,323116364,227,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529570691&oldid=529570148,,,,,,,,,,,,
529570816,Jim1138,142263,-293,323116415,51,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529570816&oldid=529570691,Reverted edits by [[Special:Contributions/64.134.236.52|64.134.236.52]] ([[User talk:64.134.236.52|talk]]) addition of [[WP:References|unsourced]] content ([[WP:HG|HG]]),,,,,,,,,,,
529571104,64.134.236.52,142847,584,323116527,112,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529571104&oldid=529570816,,,,,,,,,,,,
529571152,ClueBot NG,142263,-584,323116543,16,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529571152&oldid=529571104,Reverting possible vandalism by [[Special:Contributions/64.134.236.52|64.134.236.52]] to version by Jim1138. False positive? [[User:ClueBot NG/FalsePositives|Report it]]. Thanks, [[User:ClueBot NG|ClueBot NG]]. (1415410) (Bot),,,,,,,,,,
529571572,64.134.236.52,143432,1169,323116685,142,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529571572&oldid=529571152,,,,,,,,,,,,
529571792,Jim1138,142263,-1169,323116764,79,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529571792&oldid=529571572,Reverted edits by [[Special:Contributions/64.134.236.52|64.134.236.52]] ([[User talk:64.134.236.52|talk]]) identified as unconstructive ([[WP:HG|HG]]),,,,,,,,,,,
529572342,64.134.236.52,147214,4951,323116955,191,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529572342&oldid=529571792,,,,,,,,,,,,
529572458,Jim1138,142263,-4951,323116997,42,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529572458&oldid=529572342,Reverted edits by [[Special:Contributions/64.134.236.52|64.134.236.52]] ([[User talk:64.134.236.52|talk]]) addition of [[WP:References|unsourced]] content ([[WP:HG|HG]]),,,,,,,,,,,
529878593,PepYoung,142455,192,323333653,216656,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529878593&oldid=529572458,,,,,,,,,,,,
529888382,Jytdog,142263,-192,323338425,4772,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=529888382&oldid=529878593,Undid revision 529878593 by [[Special:Contributions/PepYoung|PepYoung]] ([[User talk:PepYoung|talk]]) ny times ref was already was there, as was all this content, only was stated NPOV; new edits add no information only inflammation,,,,,,,,,
530159226,Bobrayner,142271,8,323489953,151528,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530159226&oldid=529888382,more neutral wording,,,,,,,,,,,
530161678,AnomieBOT,142290,19,323491207,1254,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530161678&oldid=530159226,Dating maintenance tags: {{Who}},,,,,,,,,,,
530258053,BG19bot,142038,-252,323541369,50162,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530258053&oldid=530161678,[[WP:CHECKWIKI]] error fix for #61.  Punctuation goes before References. Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (8843),,,,,,,,,,,
530276839,Jytdog,142133,95,323554281,12912,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530276839&oldid=530258053,/* As plaintiff */ added detail to Monsanto's litigation activity,,,,,,,,,,,
530278213,Jytdog,142133,0,323555343,1062,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530278213&oldid=530276839,"/* Farmer suicides */ added ""who"" are removed ""who"" tag",,,,,,,,,,,
530278411,Jytdog,142132,-1,323555506,163,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530278411&oldid=530278213,/* Continental Europe */ typo - extra period,,,,,,,,,,,
530278642,Jytdog,142173,41,323555688,182,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530278642&oldid=530278411,/* United States */ replaced date of BusinessWeek description with Taylor's role at the time.,,,,,,,,,,,
530278929,Jytdog,142198,25,323555901,213,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530278929&oldid=530278642,"/* United States */ moved statement ""US diplomats in Europe have worked directly for Monsanto."" from the middle of the paragraph on Monsanto's spending to the end of this section", made it a NPOV statement referring to continental europe section,,,,,,,,,,
530279190,Jytdog,142359,161,323556128,227,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530279190&oldid=530278929,/* Continental Europe */ replaced text with quote from cable,,,,,,,,,,,
530841482,Semitransgenic,142198,-161,323866957,310829,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530841482&oldid=530279190,Undid revision 530279190 by [[Special:Contributions/Jytdog|Jytdog]] ([[User talk:Jytdog|talk]]) no concenus was achieved for this change. I,,,,,,,,,,,
530842046,Semitransgenic,142173,-25,323867239,282,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530842046&oldid=530841482,Reverted to revision 530278642 by Jytdog: statement supported by reference.. ([[WP:TW|TW]]),,,,,,,,,,,
530864730,Jytdog,142514,341,323879216,11977,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530864730&oldid=530842046,/* Continental Europe */ included longer quote from Guardian article.  This is completely sourced and should not be reverted, transgenic.,,,,,,,,,,
530951150,Semitransgenic,142173,-341,323928192,48976,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530951150&oldid=530864730,[[Talk:Monsanto#guardian_ref_and_democracynow_ref_we_wikileaks]] we've been over this before, please establish concensus for deletion of the referenced statement that you are objecting to,,,,,,,,,,
530958238,Jytdog,142514,341,323931308,3116,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=530958238&oldid=530951150,Undid revision 530951150 by [[Special:Contributions/Semitransgenic|Semitransgenic]] ([[User talk:Semitransgenic|talk]]) I did not delete anything - I added to what is  there and it is fully sourced.  please bring to talk or you violate 3RR.,,,,,,,,,,,
532392932,Somenumbers102345,142523,9,324617041,685733,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=532392932&oldid=530958238,,,,,,,,,,,,
532889706,24.205.69.233,142506,-17,324877447,260406,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=532889706&oldid=532392932,,,,,,,,,,,,
532892128,The Devil's Advocate,142523,17,324878513,1066,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=532892128&oldid=532889706,Reverted 1 edit by [[Special:Contributions/24.205.69.233|24.205.69.233]] ([[User talk:24.205.69.233|talk]]) identified as [[WP:VAND|vandalism]] to last revision by Somenumbers102345. ([[WP:TW|TW]]),,,,,,,,,,,
533346101,Chunliang Lyu,142531,8,325109975,231462,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=533346101&oldid=532892128,/* As defendant */ add links for asgrow,,,,,,,,,,,
534380247,174.63.117.200,142536,5,325666493,556518,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=534380247&oldid=533346101,,,,,,,,,,,,
535490324,108.70.222.73,142549,13,326231203,564710,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=535490324&oldid=534380247,/* United States */,,,,,,,,,,,
535510371,Jytdog,142536,-13,326243210,12007,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=535510371&oldid=535490324,"Undid revision 535490324 by [[Special:Contributions/108.70.222.73|108.70.222.73]] ([[User talk:108.70.222.73|talk]]) reverted good faith addition - ""and has been"" adds nothing",,,,,,,,,,,
535726659,216.103.145.173,142546,10,326348993,105783,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=535726659&oldid=535510371,,,,,,,,,,,,
535730573,The Devil's Advocate,142536,-10,326350393,1400,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=535730573&oldid=535726659,Reverted 1 edit by [[Special:Contributions/216.103.145.173|216.103.145.173]] ([[User talk:216.103.145.173|talk]]) identified as [[WP:VAND|vandalism]] to last revision by Jytdog. ([[WP:TW|TW]]),,,,,,,,,,,
535783339,Ground Zero,142529,-7,326371615,21222,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=535783339&oldid=535730573,,,,,,,,,,,,
535794517,190.159.194.98,142588,59,326377019,5404,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=535794517&oldid=535783339,,,,,,,,,,,,
535799679,The Devil's Advocate,142529,-59,326379599,2580,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=535799679&oldid=535794517,Reverted 1 edit by [[Special:Contributions/190.159.194.98|190.159.194.98]] ([[User talk:190.159.194.98|talk]]) identified as [[WP:VAND|vandalism]] to last revision by Ground Zero. ([[WP:TW|TW]]),,,,,,,,,,,
535962237,108.250.252.147,142514,-15,326464374,84775,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=535962237&oldid=535799679,,,,,,,,,,,,
535964674,EricSerge,142529,15,326465727,1353,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=535964674&oldid=535962237,Reverted 1 edit by [[Special:Contributions/108.250.252.147|108.250.252.147]] ([[User talk:108.250.252.147|talk]]) identified as [[WP:VAND|vandalism]] to last revision by The Devil's Advocate. ([[WP:TW|TW]]),,,,,,,,,,,
536642645,216.236.168.16,142576,47,326818978,353251,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=536642645&oldid=535964674,/* History */,,,,,,,,,,,
536646454,The Devil's Advocate,142529,-47,326821449,2471,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=536646454&oldid=536642645,Reverted 1 edit by [[Special:Contributions/216.236.168.16|216.236.168.16]] ([[User talk:216.236.168.16|talk]]) identified as [[WP:VAND|vandalism]] to last revision by EricSerge. ([[WP:TW|TW]]),,,,,,,,,,,
536827071,67.186.114.172,142528,-1,326911289,89840,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=536827071&oldid=536646454,/* Continental Europe */,,,,,,,,,,,
537255027,216.103.145.173,142511,-17,327123648,212359,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=537255027&oldid=536827071,,,,,,,,,,,,
537255073,Avoided,142528,17,327123667,19,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=537255073&oldid=537255027,Reverted edits by [[Special:Contributions/216.103.145.173|216.103.145.173]] ([[User talk:216.103.145.173|talk]]) to last revision by 67.186.114.172 ([[WP:HG|HG]]),,,,,,,,,,,
537916096,76.172.114.52,142529,1,327474709,351042,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=537916096&oldid=537255073,updated facts,,,,,,,,,,,
537923117,Jytdog,142528,-1,327477487,2778,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=537923117&oldid=537916096,Undid revision 537916096 by [[Special:Contributions/76.172.114.52|76.172.114.52]] ([[User talk:76.172.114.52|talk]]) revert sneaky vandalism,,,,,,,,,,,
537993371,Ccoastal,142738,210,327509457,31970,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=537993371&oldid=537923117,,,,,,,,,,,,
537993850,Jab843,142528,-210,327509748,291,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=537993850&oldid=537993371,Reverted edits by [[Special:Contributions/Ccoastal|Ccoastal]] ([[User talk:Ccoastal|talk]]) to last revision by Jytdog ([[WP:HG|HG]]),,,,,,,,,,,
538453083,Nikkimaria,142435,-93,327735623,225875,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=538453083&oldid=537993850,cleanup,,,,,,,,,,,
538850219,Zigzig20s,142445,10,327956150,220527,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=538850219&oldid=538453083,/* Corporate governance */ improved layout (list),,,,,,,,,,,
538850544,Zigzig20s,142466,21,327956378,228,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=538850544&oldid=538850219,/* Corporate governance */ wikilinked to Hugh Grant (manager),,,,,,,,,,,
538873010,Jytdog,142450,-16,327971644,15266,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=538873010&oldid=538850544,/* Corporate governance */ delete nonfunctioning wikilinks,,,,,,,,,,,
539241018,35.16.20.231,142450,0,328152414,180770,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=539241018&oldid=538873010,/* Corporate governance */,,,,,,,,,,,
539253598,35.14.236.89,143280,830,328157335,4921,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=539253598&oldid=539241018,,,,,,,,,,,,
539258345,Jytdog,142450,-830,328159074,1739,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=539258345&oldid=539253598,Undid revision 539253598 by [[Special:Contributions/35.14.236.89|35.14.236.89]] ([[User talk:35.14.236.89|talk]]) revert prior edit. added unsourced content that is already covered elsewhere in this arti, with sources.,,,,,,,,,,
539265375,167.176.6.8,142453,3,328161605,2531,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=539265375&oldid=539258345,/* As defendant */,,,,,,,,,,,
539508130,Addbot,141840,-613,328255792,94187,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=539508130&oldid=539265375,[[User:Addbot|Bot:]] Migrating 32 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q207983]] ([[User talk:Addbot|Report Errors]]),,,,,,,,,,
540133775,Sarcelles,141993,153,328517740,261948,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=540133775&oldid=539508130,/* Argentina */ deforestation added,,,,,,,,,,,
540147712,Jytdog,141840,-153,328523338,5598,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=540147712&oldid=540133775,Undid revision 540133775 by [[Special:Contributions/Sarcelles|Sarcelles]] ([[User talk:Sarcelles|talk]]) not relevant to Monsanto.,,,,,,,,,,,
540705019,Laury Livsey,142134,294,328681746,158408,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=540705019&oldid=540147712,/* History */ Updated Monsanto's title sponsorship of the PGA Tour event in Pensacola, Fla.,,,,,,,,,,
540944871,Jytdog,142139,5,328751737,69991,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=540944871&oldid=540705019,copyedit,,,,,,,,,,,
540948081,Jytdog,142415,276,328752606,869,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=540948081&oldid=540944871,/* rBGH (recombinant bovine growth hormone) */ replaced noninformative statement about controversy referring to the BST page with description of the areas of controversy, with source,,,,,,,,,,
541075839,69.41.104.0,142454,39,328785646,33040,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=541075839&oldid=540948081,,,,,,,,,,,,
